project,stage,subject,record,file,matrix,matrix_path,band,components,absolute_components,n_components,classifier,cv_method,cv_splits,cv_test_size,cv_tested_epochs,accuracy,balanced_accuracy,brier_score,component_score_values,mean_score,comp_set_score,final_score_method,rank_within_file,rank_global,probability_plot
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 1, 2, -1]","[0, 1, 2, 55]",4,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.09269816209597329,"[0.6155628876223234, 0.1041059139348124, 0.2627644236546135, 0.4765943612423753]",0.36475689661353117,0.6139944688630832,final_score_1,11,11,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[2, -1]","[2, 55]",2,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.11509212008384964,"[0.2627644236546135, 0.4765943612423753]",0.3696793924484944,0.6043278453200663,final_score_1,12,12,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, 1, -1]","[0, 1, 55]",3,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.14040229809816,"[0.5095949333478689, 0.2317744521979455, 0.3954432866163586]",0.378937557387391,0.6015785674537324,final_score_1,13,13,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]","[0, 1, -1]","[0, 1, 55]",3,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.17405664566008244,"[0.4626070346403531, 0.3023887911207212, 0.3958124682644303]",0.38693609800850154,0.5938224626796552,final_score_1,14,14,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]","[0, 1]","[0, 1]",2,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.16595926687677762,"[0.4626070346403531, 0.3023887911207212]",0.38249791288053714,0.5915364302788837,final_score_1,15,15,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, 2, -1]","[0, 2, 55]",3,lda,time_series_by_class,3,5,30,0.9,0.9,0.08897652687761849,"[0.5095949333478689, 0.13849277242436, 0.3954432866163586]",0.3478436641295291,0.5885854765445152,final_score_1,16,16,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, -2, -1]","[0, 54, 55]",3,lda,time_series_by_class,3,5,30,0.8,0.8,0.16087968481828246,"[0.5095949333478689, 0.2309537628961316, 0.3954432866163586]",0.3786639942867864,0.588520082183482,final_score_1,17,17,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, -2]","[0, 54]",2,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.16176972218561775,"[0.6155628876223234, 0.1403250639595052]",0.37794397579091427,0.5868857155847148,final_score_1,18,18,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]","[0, 2, -1]","[0, 2, 55]",3,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.1301825268772082,"[0.4333544200667677, 0.2608277798894821, 0.3995542857894615]",0.3645788285819038,0.585413548111134,final_score_1,19,19,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, 1]","[0, 1]",2,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.15889280251263307,"[0.5095949333478689, 0.2317744521979455]",0.37068469277290717,0.5772559531479932,final_score_1,20,20,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 1, -2, -1]","[0, 1, 54, 55]",4,lda,time_series_by_class,3,5,30,0.9,0.9,0.08125891453534297,"[0.6155628876223234, 0.1041059139348124, 0.1403250639595052, 0.4765943612423753]",0.3341470566897541,0.5717552101890205,final_score_1,21,21,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]","[0, 1, -1]","[0, 1, 55]",3,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.12437932965850679,"[0.4333544200667677, 0.2240672773644739, 0.3995542857894615]",0.35232532774023434,0.5695557709445828,final_score_1,22,22,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 1, 2]","[0, 1, 2]",3,lda,time_series_by_class,3,5,30,0.9,0.9,0.0744732994539882,"[0.6155628876223234, 0.1041059139348124, 0.2627644236546135]",0.32747774173724975,0.5661004000349448,final_score_1,23,23,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 2, -2, -1]","[0, 2, 54, 55]",4,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.190088842246312,"[0.6155628876223234, 0.2627644236546135, 0.1403250639595052, 0.4765943612423753]",0.37381168411970433,0.5654663246201215,final_score_1,24,24,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 2, -3, -1]","[0, 2, 53, 55]",4,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.16142194089914866,"[0.6155628876223234, 0.2627644236546135, 0.0933943362388788, 0.4765943612423753]",0.36207900218954775,0.562442600087763,final_score_1,25,25,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]","[0, 2]","[0, 2]",2,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.13091822336355666,"[0.4333544200667677, 0.2608277798894821]",0.34709109997812493,0.5568656457557385,final_score_1,26,26,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, -2]","[0, 54]",2,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.20126680752957685,"[0.5095949333478689, 0.2309537628961316]",0.3702743481220002,0.5548270403327596,final_score_1,27,27,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, -3]","[0, 53]",2,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.16515315546240922,"[0.6155628876223234, 0.0933943362388788]",0.3544786119306011,0.5486320002433541,final_score_1,28,28,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 1, -3, -1]","[0, 1, 53, 55]",4,lda,time_series_by_class,3,5,30,0.9,0.9,0.08596985227055871,"[0.6155628876223234, 0.1041059139348124, 0.0933943362388788, 0.4765943612423753]",0.32241437475959744,0.5479027415924468,final_score_1,29,29,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]","[0, 2, -1]","[0, 2, 55]",3,lda,time_series_by_class,3,5,30,0.9,0.9,0.07813467748135798,"[0.4626070346403531, 0.0925280064319718, 0.3958124682644303]",0.31698250311225173,0.544917046177992,final_score_1,30,30,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, 1, -2, -1]","[0, 1, 54, 55]",4,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.1389117191761896,"[0.5095949333478689, 0.2317744521979455, 0.2309537628961316, 0.3954432866163586]",0.34194160876457613,0.5437296198700944,final_score_1,31,31,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]","[0, -3, -1]","[0, 53, 55]",3,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.18370995724237835,"[0.4626070346403531, 0.2070244099967982, 0.3958124682644303]",0.35514797096719386,0.5402606917939079,final_score_1,32,32,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, 1, 2, -1]","[0, 1, 2, 55]",4,lda,time_series_by_class,3,5,30,0.9,0.9,0.09596817343192801,"[0.5095949333478689, 0.2317744521979455, 0.13849277242436, 0.3954432866163586]",0.3188263611466332,0.5342727434043272,final_score_1,33,33,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]","[0, 1, 2, -1]","[0, 1, 2, 55]",4,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.08491853463136485,"[0.4626070346403531, 0.3023887911207212, 0.0925280064319718, 0.3958124682644303]",0.31333407511436906,0.5332805068337158,final_score_1,34,34,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]","[1, -1]","[1, 55]",2,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.18173235699214216,"[0.3023887911207212, 0.3958124682644303]",0.3491006296925757,0.532003977181016,final_score_1,35,35,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, 2]","[0, 2]",2,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.1141262197674877,"[0.5095949333478689, 0.13849277242436]",0.3240438528861144,0.5303582784224277,final_score_1,36,36,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]","[0, 1, -3, -1]","[0, 1, 53, 55]",4,lda,time_series_by_class,3,5,30,0.8,0.8,0.1740491107804573,"[0.4626070346403531, 0.3023887911207212, 0.2070244099967982, 0.3958124682644303]",0.34195817600557565,0.5247995014625866,final_score_1,37,37,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, 2, -2, -1]","[0, 2, 54, 55]",4,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.11158243721259985,"[0.5095949333478689, 0.13849277242436, 0.2309537628961316, 0.3954432866163586]",0.31862118882117973,0.5231392558030984,final_score_1,38,38,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]","[0, 1, 2, -1]","[0, 1, 2, 55]",4,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.14205294314887343,"[0.4333544200667677, 0.2240672773644739, 0.2608277798894821, 0.3995542857894615]",0.32945094077754633,0.5220824894171718,final_score_1,39,39,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]","[0, 1]","[0, 1]",2,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.14406951078648406,"[0.4333544200667677, 0.2240672773644739]",0.32871084871562084,0.5197831980000687,final_score_1,40,40,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 2, -2]","[0, 2, 54]",3,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.1804524101905089,"[0.6155628876223234, 0.2627644236546135, 0.1403250639595052]",0.3395507917454807,0.5180492229029824,final_score_1,41,41,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[0, -3, -1]","[0, 53, 55]",3,lda,time_series_by_class,3,5,30,0.8,0.8,0.14873887693614313,"[0.5095949333478689, 0.0755720434981172, 0.3954432866163586]",0.32687008782078153,0.5143284467468121,final_score_1,42,42,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, -3, -2, -1]","[0, 53, 54, 55]",4,lda,time_series_by_class,3,5,30,0.8,0.8,0.16336851014557016,"[0.6155628876223234, 0.0933943362388788, 0.1403250639595052, 0.4765943612423753]",0.33146916226577067,0.5139115880736536,final_score_1,43,43,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]","[2, -1]","[2, 55]",2,lda,time_series_by_class,3,5,30,0.8,0.8,0.16673506895886936,"[0.2608277798894821, 0.3995542857894615]",0.3301910328394718,0.5102616400911082,final_score_1,44,44,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]","[-2, -1]","[54, 55]",2,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.11924514766918531,"[0.2309537628961316, 0.3954432866163586]",0.3131985247562451,0.5094104496941264,final_score_1,45,45,
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 2, -3]","[0, 2, 53]",3,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.1571310373582829,"[0.6155628876223234, 0.2627644236546135, 0.0933943362388788]",0.3239072158386052,0.5053012600160948,final_score_1,46,46,
