project,stage,subject,record,file,matrix,matrix_path,band,components,absolute_components,n_components,classifier,cv_method,cv_splits,cv_test_size,cv_tested_epochs,accuracy,balanced_accuracy,brier_score,final_score_1_component_scores,final_score_1_mean_score,final_score_1_comp_set_score,final_score_2_component_scores,final_score_2_mean_score,final_score_2_comp_set_score,final_score_3_component_scores,final_score_3_mean_score,final_score_3_comp_set_score,final_score_4_component_scores,final_score_4_mean_score,final_score_4_comp_set_score,final_score_5_component_scores,final_score_5_mean_score,final_score_5_comp_set_score
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[2, -2]","[2, 54]",2,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.13947554113018232,"[0.2627644236546135, 0.1403250639595052]",0.20154474380705933,0.32028363329292703,"[1.128199543764763, 0.6062528737298105]",0.8672262087472867,1.378147381954709,"[1.7460838269106516, 0.8975738964605742]",1.3218288616856129,2.100576489443995,"[0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0.0,0.0
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[2, -1]","[2, 55]",2,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.11509212008384964,"[0.2627644236546135, 0.4765943612423753]",0.3696793924484944,0.6043278453200663,"[1.128199543764763, 2.084855168726934]",1.6065273562458484,2.626246513816868,"[1.7460838269106516, 2.938688228094952]",2.3423860275028017,3.8291804461505707,"[0.0, 0.1097108889139932]",0.0548554444569966,0.08967411554429572,"[0.0, 0.6764790437405594]",0.3382395218702797,0.5529319881752259
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[-3, -2]","[53, 54]",2,lda,time_series_by_class,3,5,30,0.8333333333333334,0.8333333333333333,0.1163348021719612,"[0.0933943362388788, 0.1403250639595052]",0.116859700099192,0.1907432559373931,"[0.3988898286090431, 0.6062528737298105]",0.5025713511694267,0.8203178322513448,"[0.6258891484793266, 0.8975738964605742]",0.7617315224699504,1.2433298273291604,"[0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0.0,0.0
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[-3, -1]","[53, 55]",2,lda,time_series_by_class,3,5,30,0.8,0.8,0.13979907303670366,"[0.0933943362388788, 0.4765943612423753]",0.28499434874062707,0.45273721289484636,"[0.3988898286090431, 2.084855168726934]",1.2418724986679885,1.9728176937620592,"[0.6258891484793266, 2.938688228094952]",1.7822886882871392,2.8313137326224567,"[0.0, 0.1097108889139932]",0.0548554444569966,0.08714243333355033,"[0.0, 0.6764790437405594]",0.3382395218702797,0.5373215963724338
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[-2, -1]","[54, 55]",2,lda,time_series_by_class,3,5,30,0.8666666666666667,0.8666666666666667,0.12923973327388008,"[0.1403250639595052, 0.4765943612423753]",0.30845971260094024,0.4958366792469107,"[0.6062528737298105, 2.084855168726934]",1.3455540212283723,2.162924396212284,"[0.8975738964605742, 2.938688228094952]",1.918131062277763,3.0833191416169927,"[0.0, 0.1097108889139932]",0.0548554444569966,0.08817793801603782,"[0.0, 0.6764790437405594]",0.3382395218702797,0.5437065343155323
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 1, 2]","[0, 1, 2]",3,lda,time_series_by_class,3,5,30,0.9,0.9,0.0744732994539882,"[0.6155628876223234, 0.1041059139348124, 0.2627644236546135]",0.32747774173724975,0.5661004000349448,"[3.231301247361277, 0.4491556461467016, 1.128199543764763]",1.602885479090914,2.770857359983916,"[3.221158118304888, 0.6672031700641871, 1.7460838269106516]",1.8781483717599088,3.2466956042201325,"[0.6155628876223234, 0.0, 0.0]",0.20518762920744113,0.3547013557634467,"[3.221158118304888, 0.0, 0.0]",1.073719372768296,1.8561046721065226
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 1, -3]","[0, 1, 53]",3,lda,time_series_by_class,3,5,30,0.9333333333333333,0.9333333333333333,0.07170187584815338,"[0.6155628876223234, 0.1041059139348124, 0.0933943362388788]",0.2710210459320049,0.4705198864063128,"[3.231301247361277, 0.4491556461467016, 0.3988898286090431]",1.3597822407056739,2.360719195197382,"[3.221158118304888, 0.6672031700641871, 0.6258891484793266]",1.5047501456161338,2.6123981078680374,"[0.6155628876223234, 0.0, 0.0]",0.20518762920744113,0.3562264312524552,"[3.221158118304888, 0.0, 0.0]",1.073719372768296,1.8640851878121112
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 1, -2]","[0, 1, 54]",3,lda,time_series_by_class,3,5,30,0.9333333333333333,0.9333333333333333,0.06717583980479432,"[0.6155628876223234, 0.1041059139348124, 0.1403250639595052]",0.2866646218388803,0.5012533526525086,"[3.231301247361277, 0.4491556461467016, 0.6062528737298105]",1.4289032557459296,2.4985383371140086,"[3.221158118304888, 0.6672031700641871, 0.8975738964605742]",1.5953117282765497,2.78951531303341,"[0.6155628876223234, 0.0, 0.0]",0.20518762920744113,0.3587850722676794,"[3.221158118304888, 0.0, 0.0]",1.073719372768296,1.8774742134401052
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 1, -1]","[0, 1, 55]",3,lda,time_series_by_class,3,5,30,0.9,0.9,0.06427985768336437,"[0.6155628876223234, 0.1041059139348124, 0.4765943612423753]",0.398754387599837,0.7005211518892196,"[3.231301247361277, 0.4491556461467016, 2.084855168726934]",1.9217706874116374,3.376115868506842,"[3.221158118304888, 0.6672031700641871, 2.938688228094952]",2.2756831721546757,3.997859952559324,"[0.6155628876223234, 0.0, 0.1097108889139932]",0.2417579255121055,0.42471392346920855,"[3.221158118304888, 0.0, 0.6764790437405594]",1.2992123873484827,2.282421927974979
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]","[0, 2, -3]","[0, 2, 53]",3,lda,time_series_by_class,3,5,30,0.7666666666666667,0.7666666666666666,0.1571310373582829,"[0.6155628876223234, 0.2627644236546135, 0.0933943362388788]",0.3239072158386052,0.5053012600160948,"[3.231301247361277, 1.128199543764763, 0.3988898286090431]",1.5861302065783611,2.474392519655964,"[3.221158118304888, 1.7460838269106516, 0.6258891484793266]",1.864377031231622,2.908462723151606,"[0.6155628876223234, 0.0, 0.0]",0.20518762920744113,0.3200965045184333,"[3.221158118304888, 0.0, 0.0]",1.073719372768296,1.675022121871625
