project,stage,subject,record,file,epoch_path,matrix,matrix_path,band,component,component_1based,component_relative,edge_group,eigenvalue,eigen_score_abs_diff,eigen_score_logit,eigengap,eigen_gap_multiplier,weighted_contra,weighted_ipsi,locality,locality_ipsi,contra_local_weighted,ipsi_local_weighted,weighted_local_sum,contrast_contra,contrast_ipsi,gof,gof_coef,final_score_1,final_score_2,final_score_3,final_score_4,final_score_5,rv,x_mm,y_mm,z_mm,ori_x,ori_y,ori_z,amplitude,fit_error,dist_left_M1_mm,in_left_M1,dist_left_S1_mm,in_left_S1,dist_SMA_mm,in_SMA,dist_left_PMd_mm,in_left_PMd,dist_right_M1_mm,in_right_M1,dist_right_S1_mm,in_right_S1,dist_right_PMd_mm,in_right_PMd,roi_names,roi_count,roi_weights,best_roi,best_roi_weight,nearest_roi,nearest_roi_dist_mm
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",0,1,0,first5,0.11327903557410678,0.387,2.058,0.1454680986285264,1.999184616676959,0.4334584665357531,0.40329844366643586,0.4285714285714286,0.4285714285714286,0.6192263807653616,0.5761406338091941,1.1953670145745559,0.2812961094055703,0.24485863512080744,78.43439225095536,1.0,0.46260703464035313,2.4600653159944357,2.3897593468205143,0.46260703464035313,2.3897593468205143,21.565607749044645,-47.79355324702885,5.008879456715867,43.79803162256593,0.9292796848208122,0.056513306718740705,-0.3650280996622662,0.0004842562866553019,,33.60790112174037,True,36.42058738276264,False,51.05991641848545,False,26.64401859979518,True,89.50845035738712,False,96.72526107902887,False,77.86386640036227,False,left_M1;left_PMd,2,1;0.6,left_M1,1.0,left_PMd,26.64401859979518
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",1,2,1,first5,0.2587471342026332,0.241,1.052,0.007430951441013134,1.4891634371891367,0.13370006241609808,0.6739391946431086,0.5535714285714286,0.5535714285714286,0.20771259696786668,1.0470126773919723,1.254725274359839,0.08091256311133929,0.43499628311584365,50.209929566273146,0.504198591325463,0.3023887911207212,1.3199709886265507,1.8684910022937804,0.1524640025156773,0.9420905312608264,49.790070433726854,43.91221613263827,15.076451938643958,53.07138665584304,0.8297733061912935,-0.36546367928718965,0.42179682248001793,0.0004532310734603242,,89.00285478265411,False,97.02547742507814,False,48.95702994971925,False,75.58085894790689,False,39.97685625911956,False,45.129712599141584,False,28.1832934989492,True,right_PMd,1,0.6,right_PMd,0.6,right_PMd,28.1832934989492
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",2,3,2,first5,0.2661780856436463,0.234,1.014,0.009955623152686166,1.4773184632709142,0.1300727600117717,0.13043846976150247,0.5178571428571428,0.5178571428571428,0.1974318678750106,0.19798696303085195,0.39541883090586255,0.12684023689183402,0.1433361017420931,26.97919009522034,0.0,0.09252800643197184,0.40095469453854465,0.5841595396222303,0.0,0.0,73.02080990477967,74.38163019992422,-27.453309477924474,12.572762636819128,-0.22449355909084573,-0.9047208440902764,-0.36205363718004935,0.0001497850822233367,,118.66741160462378,False,122.90515256367306,False,89.75803748525621,False,112.89975375099803,False,58.06031198807074,False,51.08387860286726,False,66.45007008758141,False,,0,,,0.0,right_S1,51.08387860286726
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",3,4,3,first5,0.2761337087963325,0.224,0.964,0.005934100621973748,1.4533169541572886,0.2962521617782012,0.15094078379328163,0.4107142857142857,0.4107142857142857,0.4179271567942481,0.2129343199940937,0.6308614767883418,0.27418289547682656,0.12182729309211675,20.139520575724053,0.0,0.14131297080058858,0.6081504636239615,0.9168416799412019,0.0,0.0,79.86047942427595,-7.314331590156373,-80.86013555280405,4.399154414165485,-0.13636595740688606,0.7470528409783153,-0.6506276803570006,0.00012822656166220904,,81.9670046566049,False,77.8183107113852,False,92.3611930905585,False,91.64684116492025,False,88.15811704748694,False,85.34926589678413,False,96.0122316874555,False,,0,,,0.0,left_S1,77.8183107113852
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",4,5,4,first5,0.2820678094183062,0.218,0.934,0.009882804149810354,1.4446178052186347,0.13436003738068758,0.14538269952710375,0.4642857142857143,0.4642857142857143,0.1967414833074354,0.21288181002183051,0.40962329332926595,0.13909334172895313,0.12065374703470283,20.999693422955378,0.0,0.08929787794577998,0.38258815596953444,0.5917491029757532,0.0,0.0,79.00030657704463,-16.571913838175643,56.45727883455365,-1.1731712708965703,0.8301848877762015,0.5290733793306622,0.1757111589844226,0.00026756821286533477,,100.59620153138815,False,104.63667986099819,False,87.61851520045269,False,86.91440307134803,False,111.83001097755893,False,117.1875262011556,False,97.0060194581987,False,,0,,,0.0,left_PMd,86.91440307134803
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",51,52,-5,last5,0.6763288648589946,0.176,0.737,0.010700533355582742,1.3595331754823303,0.14930233051736264,0.1494896597337019,0.4821428571428571,0.4821428571428571,0.22128738273109105,0.22156503139102246,0.4428524141221135,0.16390077703695768,0.1635980621441528,27.89267972384719,0.0,0.07794202488549197,0.32638222920799764,0.602072548841453,0.0,0.0,72.1073202761528,17.280384301166244,-83.07175880407715,6.4492075745280255,0.13326290508106242,0.026402871701016573,0.9907289672232742,7.549051931648941e-05,,93.7206117643245,False,91.68233328204803,False,94.31941415447795,False,100.70433556898655,False,79.3421560717334,False,74.17914581231442,False,90.58675488536075,False,,0,,,0.0,right_S1,74.17914581231442
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",52,53,-4,last5,0.6810328508338943,0.181,0.759,0.004703985974899738,1.3654056858458274,0.33224435526010665,0.15334225872455148,0.4821428571428571,0.4821428571428571,0.49243359797480096,0.22727513346674597,0.7197087314415469,0.25207758137241015,0.12656873027840726,42.14584744924873,0.34291694898497455,0.13026728039091998,0.5462589271641342,0.9826943940631758,0.04467085834422448,0.33698256339678256,57.85415255075127,12.594399016152348,-83.94548467455594,6.46353882696834,-0.7421316962866129,-0.668190814677974,-0.05255074258980309,0.00011344365250254298,,91.69916975717787,False,89.24255160443714,False,94.28745567661106,False,99.34527094674952,False,81.2104936312407,False,76.47466235399168,False,91.97233371875487,False,,0,,,0.0,right_S1,76.47466235399168
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",53,54,-3,last5,0.7024184453462298,0.202,0.859,0.02138559451233546,1.4212795603659671,0.32824979488340345,0.3239423158175813,0.5714285714285714,0.5714285714285714,0.5158211062453483,0.5090522105704849,1.024873316815833,0.14621047457328007,0.16362537429898436,25.06946226957923,0.0,0.20702440999679828,0.8803661791448005,1.4566314971548178,0.0,0.0,74.93053773042077,16.632743427120886,-56.81667485680253,34.31527745264204,0.43467845823542883,-0.4555567257386487,-0.7768672393532581,0.00019950426408720036,,65.70667409995826,False,66.85568086365647,False,58.48032728670168,False,69.60874026917793,False,43.843494018756296,False,40.93142030258387,False,54.61235627606938,False,,0,,,0.0,right_S1,40.93142030258387
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",54,55,-2,last5,0.711094208327682,0.211,0.901,0.008675762981452229,1.4293223439563456,0.1143493997150566,0.07532385911048577,0.4642857142857143,0.4642857142857143,0.16744019243990432,0.11029565084035417,0.27773584328025847,0.19208234796864485,0.13252404384600563,31.344695054926557,0.0,0.05860226293213453,0.2502399947955129,0.3969740465180313,0.0,0.0,68.65530494507344,50.03992900215322,22.580262962888693,64.80916050084373,-0.4008488483645903,-0.9002602228384469,-0.1698579757905167,8.694678892681516e-05,,98.23538868003249,False,106.7712844200364,False,58.02749858726165,False,84.27920449476349,False,49.4412966335531,False,54.71196491026953,False,38.710622082692005,False,,0,,,0.0,right_PMd,38.710622082692005
pr_Agency_EBCI,test,05_19 Darisy,01_calib,test/05_19 Darisy/01_calib,C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\trans\test\05_19 Darisy\EPOCHS_01_calib.hdf,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\05_19 Darisy\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",55,56,-1,last5,0.7450446774681566,0.245,1.072,0.033950469140474615,1.523271459757665,0.45846956527630006,0.6315475590319418,0.4821428571428571,0.4821428571428571,0.679517391391659,0.9360437035651995,1.6155610949568584,0.15149355567565828,0.20749510881994684,47.96239007488648,0.4592478014977296,0.3958124682644303,1.7318814937937523,2.4609381074426255,0.18177600585582948,1.1301804154650092,52.03760992511352,45.13191071799382,3.7936374067455274,54.211798373245344,-0.32405950128836425,-0.9224553878288765,-0.20990830638689323,0.00028268017106494026,,85.77919842309144,False,93.48193326301573,False,46.33740573528817,False,74.0983394793995,False,29.309993836863608,True,34.010452010638815,True,20.875581744924546,True,right_M1;right_S1;right_PMd,3,1;0.8;0.6,right_M1,1.0,right_PMd,20.875581744924546
