project,stage,subject,record,matrix,band,component,global_score,motor_score,motority,global_second_score,global_locality,global_locality_ratio,global_n90,global_fraction90,motor_second_score,motor_locality,motor_locality_ratio,motor_n90,motor_fraction90,global_source_idx,motor_source_idx,global_orientation,motor_orientation,separability_score,final_score,global_x_mm,global_y_mm,global_z_mm,motor_x_mm,motor_y_mm,motor_z_mm,matrix_path
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",0,0.8464619241560492,0.8464619241560492,1.0,0.8461010331161819,0.00036089103986725046,1.0004265342148775,123,0.1782608695652174,0.8461010331161819,0.00036089103986725046,1.0004265342148775,52,0.3969465648854962,530,530,1,1,0.8366001925960846,0.9135817119738342,-30.0,15.0,30.0,-30.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",1,0.8377425148112013,0.8366493203546054,0.9986950710543295,0.8366493203546054,0.0010931944565959473,1.001306634010212,102,0.14782608695652175,0.8284146632029188,0.008234657151686586,1.0099402600140475,30,0.22900763358778625,617,608,1,1,0.4121249165407368,0.8246650274067076,30.0,30.0,45.0,30.0,15.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",2,0.8686444200933199,0.8686444200933199,1.0,0.8652066164321307,0.003437803661189176,1.0039733903970427,111,0.1608695652173913,0.8652066164321307,0.003437803661189176,1.0039733903970427,58,0.44274809160305345,607,607,1,1,0.31255465755874756,0.8165364785444115,15.0,15.0,45.0,15.0,15.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",3,0.6503677114537694,0.5572061102467034,0.8567554945204437,0.6388350750514493,0.011532636402320051,1.0180526036417008,34,0.04927536231884058,0.5513775454528309,0.005828564793872504,1.0105709143252934,4,0.030534351145038167,626,669,1,1,0.28374919215664396,0.6373119495518746,45.0,45.0,45.0,15.0,30.0,60.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",4,0.8044554825501125,0.7637615320725115,0.9494142915794399,0.7869647436112662,0.01749073893884623,1.0222255686558255,124,0.17971014492753623,0.757406126090246,0.006355405982265472,1.0083910147585844,46,0.3511450381679389,53,533,2,1,0.2032531786108559,0.7352036031582981,-30.0,45.0,-60.0,15.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",5,0.8900125320817138,0.8900125320817138,1.0,0.8892477717734867,0.0007647603082271415,1.0008600081242847,88,0.12753623188405797,0.8892477717734867,0.0007647603082271415,1.0008600081242847,43,0.3282442748091603,599,599,2,2,0.12452059610530375,0.7864085054496606,30.0,0.0,45.0,30.0,0.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",6,0.8244659958815141,0.7936433184381855,0.962614980366324,0.810740817551159,0.013725178330355137,1.0169291813526942,110,0.15942028985507245,0.7875623136105478,0.006081004827637626,1.0077212999181735,30,0.22900763358778625,52,524,2,0,0.09656748133402882,0.7302653988850165,45.0,30.0,-60.0,30.0,0.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",7,0.607422055589328,0.5649860503251433,0.9301375297888832,0.6048230045318965,0.002599051057431523,1.0042972093289393,85,0.12318840579710146,0.5484064857029618,0.016579564622181464,1.0302322548226783,12,0.0916030534351145,555,612,0,0,0.06020223871078312,0.6283474537609542,-45.0,60.0,30.0,-45.0,30.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",8,0.6946007033190844,0.4993262281242266,0.7188680140089738,0.69215289967454,0.002447803644544444,1.0035365071008089,18,0.02608695652173913,0.4848416570492359,0.014484571074990737,1.0298748485498221,33,0.25190839694656486,68,685,2,0,0.03509026222985512,0.5052728385934886,30.0,-45.0,-45.0,30.0,0.0,75.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",9,0.7644491496057174,0.7608603416187536,0.9953053672846457,0.7643468013381816,0.00010234826753585669,1.0001339029186185,76,0.11014492753623188,0.7605942837990323,0.0002660578197213326,1.000349802549649,29,0.22137404580152673,650,649,0,0,0.025109690388339656,0.7192104729223222,45.0,-15.0,60.0,30.0,-15.0,60.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",10,0.8871450354675235,0.7227124616500037,0.8146497277856442,0.8592238696319376,0.027921165835585904,1.0324957986182883,9,0.013043478260869565,0.7193227534516871,0.003389708198316632,1.004712360594811,21,0.16030534351145037,0,533,2,1,0.005878313280275327,0.6207174017370962,0.0,-30.0,-75.0,15.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",11,0.8226750985431999,0.6122896129516745,0.7442666175698307,0.7914264800676426,0.031248618475557266,1.0394839182950846,7,0.010144927536231883,0.608284855782974,0.0040047571687005235,1.006583687117355,54,0.4122137404580153,13,425,2,1,0.0031013774362023128,0.5498416179267502,-30.0,-45.0,-60.0,-15.0,-15.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",12,0.776614581600253,0.749246495185313,0.9647597572034424,0.7730394507265386,0.003575130873714416,1.0046247715693608,40,0.057971014492753624,0.7460283347370935,0.0032181604482195425,1.0043137241554687,19,0.1450381679389313,488,581,1,1,0.03254483167066513,0.7028871303905416,30.0,-60.0,30.0,30.0,-30.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",13,0.8225552626405779,0.7014198852188427,0.8527328400612686,0.8035801868465837,0.018975075793994156,1.023613170290393,11,0.015942028985507246,0.7003211045472794,0.0010987806715633264,1.0015689669559131,23,0.17557251908396945,88,518,2,0,0.04532188515132196,0.6382911148844302,-60.0,0.0,-45.0,-60.0,0.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",14,0.8725860054811112,0.8036199728432379,0.9209636274193419,0.8667792939920012,0.00580671148911005,1.0066991811287587,42,0.06086956521739131,0.799400507625204,0.004219465218033958,1.0052782868884695,68,0.5190839694656488,45,531,2,0,0.0576876421386614,0.7072381512615694,45.0,15.0,-60.0,-15.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",15,0.7935730854843897,0.6899558098373973,0.8694294482231019,0.7717955284258016,0.021777557058588082,1.0282167442755297,16,0.02318840579710145,0.6858710174761775,0.004084792361219836,1.005955627599269,24,0.183206106870229,19,616,2,0,0.06807392171746285,0.6463425694869775,-30.0,-30.0,-60.0,15.0,30.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",16,0.7006098563533463,0.6979761769878756,0.9962408759431691,0.7005715684609156,3.828789243065511e-05,1.00005465236409,152,0.22028985507246376,0.6966074256433308,0.0013687513445448385,1.0019648819322888,34,0.2595419847328244,539,529,1,1,0.08592968597639006,0.7097859933154607,-30.0,30.0,30.0,-45.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",17,0.8607569199203029,0.6494449057291689,0.7545044259293329,0.8448166238346604,0.015940296085642514,1.018868350404007,19,0.02753623188405797,0.6481270263496196,0.0013178793795493027,1.0020333658773217,54,0.4122137404580153,47,504,2,1,0.09258966960647363,0.5853506425947036,-30.0,30.0,-60.0,15.0,-30.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",18,0.6664443262081882,0.605794454761416,0.9089948416368903,0.663594143295092,0.002850182913096133,1.0042950694214139,140,0.2028985507246377,0.6042338096089087,0.0015606451525073117,1.0025828497639306,18,0.13740458015267176,13,533,2,0,0.10938146957497707,0.6429520318180917,-30.0,-45.0,-60.0,15.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",19,0.9168469297573555,0.6849097412803001,0.7470273598031922,0.8961447248713718,0.020702204885983733,1.0231014079661689,19,0.02753623188405797,0.6829807843742661,0.0019289569060340073,1.0028243209035541,51,0.3893129770992366,23,424,2,0,0.13500260410832254,0.6028812421812061,30.0,-30.0,-60.0,-30.0,-15.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",20,0.9615605006755357,0.9310148854454365,0.9682332882760476,0.9608943579339981,0.0006661427415375343,1.0006932528389174,219,0.3173913043478261,0.9298363732317875,0.0011785122136490633,1.0012674404310007,38,0.2900763358778626,231,425,1,1,0.1452220544258731,0.7906046005152989,0.0,-30.0,-15.0,-15.0,-15.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",21,0.9114791152589501,0.6545342771993852,0.7181012337440478,0.8918384273884444,0.019640687870505658,1.0220226974610402,25,0.036231884057971016,0.6536962682245008,0.0008380089748843966,1.001281954656343,45,0.3435114503816794,48,532,2,2,0.1529442787735933,0.582821407959325,-15.0,30.0,-60.0,0.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",22,0.8656989644250586,0.7292771210038336,0.842414223618914,0.8534370834013006,0.012261881023757915,1.0143676449761114,30,0.043478260869565216,0.7222437747619543,0.007033346241879235,1.0097381888050159,49,0.37404580152671757,48,531,2,2,0.1723573297466814,0.6688048589291894,-15.0,30.0,-60.0,-15.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",23,0.8722495727981707,0.7191268129210246,0.8244507482119718,0.8647524551659815,0.0074971176321891875,1.0086696690913126,16,0.02318840579710145,0.7188854103059306,0.00024140261509408845,1.0003358012440278,37,0.2824427480916031,39,530,2,0,0.18886255410855357,0.6604697320394567,-45.0,15.0,-60.0,-30.0,15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",24,0.844848295864566,0.7286788390896954,0.8624966667465549,0.8431171037321334,0.0017311921324325574,1.0020533234645215,93,0.13478260869565217,0.7215897045046094,0.007089134585086088,1.0098243288960906,10,0.07633587786259542,267,524,1,1,0.1993006496010008,0.6830212236375433,60.0,15.0,-15.0,30.0,0.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",25,0.7331281163026024,0.7271649310124086,0.9918661074952793,0.7308205406635279,0.002307575639074577,1.0031575133848585,87,0.12608695652173912,0.7208600978496627,0.006304833162745993,1.0087462646102252,32,0.24427480916030533,434,519,2,2,0.20357376582401843,0.7415622273920223,-45.0,0.0,15.0,-45.0,0.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",26,0.8394820319788122,0.6924366227268761,0.8248379314262114,0.821544736606563,0.017937295372249196,1.0218336197324327,28,0.04057971014492753,0.6886817227906025,0.003754899936273648,1.0054523008408855,31,0.2366412213740458,142,663,2,1,0.20817497627247294,0.6551648823506964,45.0,-45.0,-30.0,30.0,15.0,60.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",27,0.7510039022669768,0.7096366938079262,0.9449174520476129,0.7484448576579061,0.0025590446090706376,1.003419149163612,97,0.14057971014492754,0.7096332121291972,3.4816787289893014e-06,1.0000049063074692,55,0.4198473282442748,487,564,1,1,0.2269228064713491,0.7189702575484698,15.0,-60.0,30.0,-15.0,-60.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",28,0.8911464360710664,0.753475950065026,0.8455130599938105,0.8760032507123654,0.015143185358700961,1.0172866771286369,48,0.06956521739130435,0.751639419735943,0.0018365303290830415,1.0024433661684857,15,0.11450381679389313,140,504,2,2,0.23477445629295213,0.6911523507785643,15.0,-45.0,-30.0,15.0,-30.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",29,0.8623984863268583,0.8361194346161377,0.9695279477789336,0.8596782492803356,0.002720237046522689,1.003164250170107,182,0.263768115942029,0.8336631161125145,0.002456318503623156,1.0029464161915636,35,0.26717557251908397,352,435,0,0,0.25622763423789197,0.7801749054637468,-45.0,15.0,0.0,-30.0,0.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",30,0.854259073185509,0.8025037878270936,0.9394150006912759,0.8536682088744181,0.0005908643110908995,1.0006921474935444,203,0.2942028985507246,0.8016922484174198,0.0008115394096738227,1.0010122829692762,35,0.26717557251908397,160,514,1,1,0.263979746752226,0.7564090254010021,45.0,-15.0,-30.0,30.0,-15.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",31,0.9128899532911785,0.9053303687347134,0.9917190625998117,0.9107250124787396,0.002164940812438898,1.0023771619125146,155,0.2246376811594203,0.9024157033800668,0.002914665354646573,1.0032298477782795,63,0.48091603053435117,61,523,2,1,0.26584470336446575,0.816308147899958,15.0,-60.0,-45.0,15.0,0.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",32,0.8116401677334625,0.700452618644323,0.8630088141156996,0.8106358210370442,0.0010043466964182457,1.001238961652513,127,0.18405797101449275,0.6926006566600896,0.007851961984233324,1.0113369254110987,23,0.17557251908396945,152,426,0,0,0.2839241868755784,0.6902972202526935,60.0,-30.0,-30.0,0.0,-15.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",33,0.8687496551918404,0.7877735152581471,0.9067900177574034,0.8599348232468342,0.008814831945006207,1.010250581447236,111,0.1608695652173913,0.7698451388816125,0.01792837637653455,1.0232882893858106,15,0.11450381679389313,50,504,2,1,0.309556103372141,0.7456874590056112,15.0,30.0,-60.0,15.0,-30.0,30.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",34,0.746512395224141,0.5664347310444042,0.7587747164925931,0.739576509886907,0.0069358853372339935,1.0093781850079238,29,0.042028985507246375,0.5659210670611372,0.0005136639832670209,1.0009076601193423,11,0.08396946564885496,299,412,1,0,0.3134306094785888,0.6023869001829261,0.0,-75.0,0.0,-60.0,-30.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",35,0.7234079640689351,0.7170359137824616,0.991191622703968,0.7204015312547225,0.003006432814212645,1.0041732737699438,58,0.08405797101449275,0.709113689151899,0.00792222463056258,1.0111720091598253,23,0.17557251908396945,600,599,2,2,0.32753089904892385,0.762504979850432,45.0,0.0,45.0,30.0,0.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",36,0.750923551641246,0.6333145522937089,0.8433808620191942,0.7383380547454839,0.01258549689576216,1.0170457107213586,101,0.1463768115942029,0.6270992231379363,0.006215329155772609,1.0099112372116676,23,0.17557251908396945,39,426,2,0,0.34067736033789675,0.6693169532790147,-45.0,15.0,-60.0,0.0,-15.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",37,0.9164173260673024,0.9077205685038572,0.9905100467701038,0.9159649948707913,0.0004523311965111132,1.000493830221727,107,0.15507246376811595,0.906324029753394,0.0013965387504631943,1.0015408824047656,43,0.3282442748091603,344,436,2,2,0.3549954500246195,0.8344308100278206,-15.0,0.0,0.0,-15.0,0.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",38,0.9282803593729768,0.9282803593729768,1.0,0.9272109969073403,0.001069362465636492,1.001153310809733,263,0.38115942028985506,0.9222873583903439,0.00599300098263289,1.0064979758511408,58,0.44274809160305345,437,437,0,0,0.37355530951346405,0.8496091876832347,0.0,0.0,15.0,0.0,0.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",39,0.8525530268464845,0.7275073977973234,0.8533280334342447,0.852074292019896,0.000478734826588445,1.0005618463449397,19,0.02753623188405797,0.7199622511544793,0.007545146642844114,1.0104799197884962,20,0.15267175572519084,52,404,2,1,0.38035257781248033,0.7146957198369694,45.0,30.0,-60.0,-45.0,-45.0,15.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
pr_AstroSync,exp,01TG,EPOCHS_im_rec_calib.hdf,"MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf","[8, 12]",40,0.7687954742300518,0.5417238358823482,0.7046397306447262,0.7635753372486824,0.005220136981369361,1.0068364400036525,20,0.028985507246376812,0.5359954281401459,0.0057284077422022905,1.010687419036538,5,0.03816793893129771,317,581,1,1,0.383033960841227,0.583298013517194,60.0,-45.0,0.0,30.0,-30.0,45.0,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\01TG\MATRIX_[8, 12]_robust_concat+reg0.1_im_rec_calib.hdf"
