project,stage,subject,record,file,matrix,matrix_path,band,component,component_1based,component_relative,edge_group,eigenvalue,eigen_score_abs_diff,eigen_score_logit,eigengap,weighted_contra,weighted_ipsi,locality,gof,gof_coef,final_score_method,final_score,rank_within_file,rank_within_matrix
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",3,4,3,first5,0.3313308246552496,0.169,0.702,0.007673742568305109,0.39963714978970455,0.12031372755234995,0.6428571428571428,29.563655075721357,0.0,final_score_1,0.1443606471591833,12,2
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",53,54,-3,last5,0.7060314504325517,0.206,0.876,0.012922358233409037,0.24159039957575945,0.22455230161158043,0.5,22.298225616007038,0.0,final_score_1,0.14403809466688802,13,4
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",2,3,2,first5,0.3220517293384359,0.178,0.744,0.009279095316813701,0.3752698283037904,0.11464190307449748,0.5357142857142857,42.10055479288171,0.34201109585763423,final_score_1,0.13392087114176485,14,3
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",1,2,1,first5,0.308172365378429,0.192,0.809,0.013879363960006885,0.28523901256536977,0.19217171457801535,0.4285714285714286,41.23749165575221,0.3247498331150442,final_score_1,0.13094694230218565,15,4
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",0,1,0,first5,0.2887831839948212,0.211,0.901,0.01938918138360779,0.1869026594360889,0.21207787609783701,0.5357142857142857,26.779969560871503,0.0,final_score_1,0.12928394281783248,16,5
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",4,5,4,first5,0.3390045672235547,0.161,0.668,0.008383440437561951,0.15579447533230095,0.38252999679267174,0.4464285714285714,30.607392258022976,0.0,final_score_1,0.12536231144610302,17,6
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[9, 13]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[9, 13]_robust_concat_01_calib.hdf","[9, 13]",3,4,3,first5,0.33786027148334974,0.162,0.673,0.006699959342865602,0.29947136537233204,0.17645321559417917,0.5892857142857143,56.187706309158955,0.6237541261831792,final_score_1,0.12253358229241357,18,5
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[10, 14]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[10, 14]_robust_concat_01_calib.hdf","[10, 14]",54,55,-2,last5,0.7150894666742609,0.215,0.92,0.012906826970397356,0.2489182634951178,0.12140761574680857,0.5,18.195708181188035,0.0,final_score_1,0.11943009605552125,19,7
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 12]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 12]_robust_concat_01_calib.hdf","[8, 12]",0,1,0,first5,0.3011009887817168,0.199,0.842,0.010938451096664137,0.15969477642981617,0.19761958975601573,0.6071428571428572,31.677822096510553,0.0,final_score_1,0.11427679104264733,20,5
pr_Agency_EBCI,test,03_23 Artem,01_calib,test/03_23 Artem/01_calib,"MATRIX_[8, 15]_robust_concat_01_calib.hdf","C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_Agency_EBCI\features\csp\test\03_23 Artem\MATRIX_[8, 15]_robust_concat_01_calib.hdf","[8, 15]",0,1,0,first5,0.353124043184265,0.147,0.605,0.0011101521822043936,0.09974118223980655,0.39082505897459086,0.5535714285714286,37.985576020657106,0.25971152041314216,final_score_1,0.11203306533733799,21,4
