project,stage,subject,record,matrix,band,component,component_1based,selected_order,edge_group,eigenvalue,matrix_path,epochs_path,gof,rv,x_mm,y_mm,z_mm,ori_x,ori_y,ori_z,amplitude,fit_error,dist_left_M1_mm,in_left_M1,dist_left_S1_mm,in_left_S1,dist_SMA_mm,in_SMA,dist_left_PMd_mm,in_left_PMd,dist_right_M1_mm,in_right_M1,dist_right_S1_mm,in_right_S1,dist_right_PMd_mm,in_right_PMd,roi_names,roi_count,roi_weights,best_roi,best_roi_weight,nearest_roi,nearest_roi_dist_mm,eigscore,eigengap,weighted_contra,weighted_ipsi,locality,contrast_contra,contrast_ipsi,contra_score,ipsi_score,gof_norm,gof_coef,final_score
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",0,1,0,first5,0.19871826373125936,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,83.61639138389873,16.38360861610127,-40.088903579947726,3.784741059375322,54.13369106276021,-0.4755057936196679,-0.5398195785844863,0.6946143266669623,0.0007493944169516816,,28.14594246551121,True,33.90595309863859,True,41.44646779448824,False,16.985429657533558,True,81.02466410164463,False,88.79498553949034,False,69.12642057567545,False,left_M1;left_S1;left_PMd,3,1;0.8;0.6,left_M1,1.0,left_PMd,16.985429657533558,1.394,0.09825303300358376,1.3096688609027396,0.4295451100560483,0.5178571428571428,0.3814177349717969,0.11785263694698832,1.987890235298801,0.6519881134779304,0.8361639138389872,1.0,8.083121276413051
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",1,2,1,first5,0.2969712967348431,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,65.91641513907838,34.08358486092162,-60.5457846242523,1.1613998199325286,52.40036648717164,-0.46161462158245986,-0.8105819644494803,-0.3603731677726628,0.0001976135062779907,,35.334812085892835,False,36.264848812464315,False,61.224452456720805,False,34.00171620514991,True,99.83557447642443,False,107.17663493628301,False,89.09121495866924,False,left_PMd,1,0.6,left_PMd,0.6,left_PMd,34.00171620514991,0.862,0.09825303300358376,0.49735919933562345,0.3036175561348763,0.4821428571428571,0.2435710309786352,0.14725823161485999,0.7371573847295848,0.4500045921284774,0.6591641513907838,0.9346626422252542,2.174327211708225
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",2,3,2,first5,0.3554263060399181,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,43.73953626917211,56.26046373082789,34.91000669466778,7.028088571097909,56.08100354900196,-0.8774319595849047,0.29313441714851934,-0.37971748680037365,0.0002392886863769747,,77.4014075543118,False,85.45690763753319,False,37.3111539169866,False,64.6801279374033,False,31.047333659374306,True,37.92099600835524,False,16.540804097626815,True,right_M1;right_PMd,2,1;0.6,right_M1,1.0,right_PMd,16.540804097626815,0.595,0.05845500930507497,0.11067408352098719,0.3139311324575529,0.4464285714285714,0.08566354451291339,0.3140077624810589,0.1600821565214279,0.45407895944753185,0.43739536269172113,0.5798325803067539,0.6110584455921658
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",3,4,3,first5,0.35625254295064335,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,48.718112583679904,51.281887416320096,31.934530310162952,2.4473436211797615,44.86757118790815,-0.9318094241051516,0.3511075832951596,0.09194923654635981,0.0006296909457931558,,73.74614135217855,False,81.05563781141247,False,35.54760929921537,False,61.8484105171276,False,28.981390575195565,True,34.713330708929405,True,15.76573781200516,True,right_M1;right_S1;right_PMd,3,1;0.8;0.6,right_M1,1.0,right_PMd,15.76573781200516,0.592,0.02555182709353121,0.15254377035064365,0.8490866740327165,0.5178571428571428,0.046814619141867554,0.35363633985449944,0.2315396514250841,1.2887922730853734,0.48718112583679907,0.6594898013388786,1.5317656359386895
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",4,5,4,first5,0.38180437004417456,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,27.535938062552763,72.46406193744724,-64.64995880774268,40.21593342814274,21.140339749237015,-0.6173430456673705,0.1205999377921065,-0.7773951498245117,0.0001763613850815191,,78.48377003261015,False,79.97259888218173,False,87.60230722006712,False,69.87983707590446,False,124.3756255334886,False,131.36517670855966,False,110.10897790926103,False,,0,,,0.0,left_PMd,69.87983707590446,0.482,0.02555182709353121,0.2746389137772647,0.21272408649084582,0.4642857142857143,0.20697209444692938,0.181446686232337,0.40214983803099474,0.31148884093302426,0.2753593806255276,0.32057500900084424,0.46585000642755925
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",51,52,5,last5,0.719306590437262,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,32.59728857191312,67.40271142808689,37.52762328444258,-65.9981895118043,38.267648274089034,0.5888202824911317,0.7073292731226335,-0.3911214316690801,0.00013161878866232182,,86.51355735293602,False,88.36905565481688,False,73.46748232183054,False,89.28659304557658,False,45.61379016152919,False,38.78723095991472,False,61.39219730412682,False,,0,,,0.0,right_S1,38.78723095991472,0.941,0.017403834021662345,0.09777835107330787,0.19386581542758255,0.4821428571428571,0.08760456967629593,0.19107750670925475,0.1449214846265099,0.287336833580167,0.3259728857191312,0.40155661715061,0.5800120267773818
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",52,53,6,last5,0.7326608812215547,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,47.99048918091606,52.00951081908394,34.53448584481268,-65.24041218551612,28.82941391933718,-0.24062413767304713,-0.032474817709597405,0.9700749510134931,0.00019028911432535854,,86.1053194558272,False,87.38586976082753,False,74.51832151065115,False,89.0239712381422,False,49.40809728108369,False,42.83102394208876,False,63.697763229100495,False,,0,,,0.0,right_S1,42.83102394208876,1.008,0.013994797870549247,0.06360480791299902,0.24723105184837524,0.5357142857142857,0.06373345185469881,0.3660544020297513,0.09767881215210564,0.3796762581957191,0.47990489180916057,0.647847826894657,0.8039978780451434
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",53,54,7,last5,0.746655679092104,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,38.42087424306227,61.57912575693773,-23.682340977834436,-50.14680243341178,34.76537584481752,-0.04227719849959264,0.992946659715975,0.11076808857208832,0.00031441838399436155,,35.8648750770174,False,32.22518502838501,True,55.223556558027816,False,47.390973800973875,False,68.53135315385377,False,70.83146076701958,False,69.98804603160492,False,left_S1,1,0.8,left_S1,0.8,left_S1,32.22518502838501,1.081,0.05062682527251572,0.4916896521421411,0.2530467026729477,0.5714285714285714,0.2116429016334611,0.09976636544446424,0.772655167651936,0.3976448184860607,0.3842087424306227,0.49473398788899636,1.9867137106749595
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",54,55,8,last5,0.7972825043646197,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,66.92378985625757,33.07621014374243,36.64926535262962,-17.300103713299087,58.28855807748474,-0.22614518140812773,-0.34486857525952835,0.9110016590129505,0.0002466377764112072,,72.99343713378182,False,79.91583240444413,False,38.352891163285925,False,65.35485397265344,False,7.1096873225687345,True,15.148058940122592,True,12.90500748904623,True,right_M1;right_S1;right_PMd,3,1;0.8;0.6,right_M1,1.0,right_M1,7.1096873225687345,1.369,0.06720996315394889,0.18052145983955273,0.2823128304107543,0.5178571428571428,0.10690170823789545,0.17357398534204888,0.27400578725646396,0.4285105461591806,0.6692378985625758,0.9507806377001213,2.0022494431149136
pr_AstroSync,exp,23MM,EPOCHS_qm_rec_calib.hdf,"MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf","[10, 14]",55,56,9,last5,0.8644924675185686,"C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\features\csp\exp\23MM\MATRIX_[10, 14]_robust_concat+reg0.1_qm_rec_calib.hdf",C:\Users\hodor\Documents\lab-Shishkin\projects\BCI_classifier\data\pr_AstroSync\trans\exp\23MM\EPOCHS_qm_rec_calib.hdf,63.4426283997514,36.5573716002486,21.05126284348251,-54.15510236228479,34.316187927914456,0.6698965535615836,-0.6588285267841336,0.3423208726060394,0.0005161726076534878,,68.07616687573945,False,69.79719138827302,False,57.64540315665576,False,70.75667860061633,False,40.03726572871882,False,36.538141277111386,False,51.46616488646571,False,,0,,,0.0,right_S1,36.538141277111386,1.853,0.06720996315394889,0.2282851235420759,0.6522074095130519,0.6071428571428572,0.10470340174307748,0.3022677722471171,0.366886805692622,1.0481904795745478,0.634426283997514,0.8950820543960225,5.303144600514368
